,city,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17
1430,仁淀川町,92.77419724,82.86550084,79.83585467,85.2042012,84.68471572,79.77099249,86.96678732,84.34707516,83.22263589,80.43461239,89.58817908,81.19640478,90.62729688,88.4823979,93.72450846,96.76812945,92.46699104
1431,中土佐町,59.86624229,72.59566081,61.02050613,88.3177757,76.98295426,96.46282361,91.82713892,92.08765069,80.0998567,94.02222028,92.77475509,85.50864764,89.97530887,77.85870851,98.04113962,95.08367389,87.58535343
1432,佐川町,83.85339102,83.33062838,68.60149813,92.35931716,87.56938597,100,86.43654616,79.98597178,78.87727967,87.78797864,66.42716785,83.52188329,79.50960267,85.38623344,88.55467644,94.9023075,94.33659926
1433,越知町,90.59988996,70.31879008,78.44704445,79.467121,85.44086057,74.26268286,84.34920466,91.00870481,65.9145669,94.23628356,94.69984205,80.60820691,89.10771669,88.52345728,97.6432348,77.93685926,84.06673989
1434,檮原町,97.83964278,62.38887923,75.92005677,79.03435536,88.49734327,78.18092588,88.80917872,88.27023344,66.11594975,83.95824295,85.44590236,81.49880422,88.03008574,63.32263311,89.99211459,87.98995659,95.37897627
1435,日高村,88.6775831,75.63097657,71.61716989,84.14947793,99.2630304,53.96436706,89.49407324,87.06284938,64.87779553,88.96202912,54.80460009,63.48275919,85.46768589,91.72040409,91.17680081,100,83.58191017
1436,津野町,98.8977474,83.15095712,73.12031477,86.13645675,84.62724212,100,88.60477935,86.57160852,64.91897496,87.31686151,91.03818041,64.18199147,63.90465844,64.25678465,100,91.614757,83.80966889
1437,四万十町,85.73882349,77.81575858,75.20689711,91.01752833,74.02412168,95.03934267,90.55355164,89.07944586,85.37403878,96.23365642,89.23453758,83.63197166,91.8963308,88.58402092,85.4535525,100,95.82185209
1438,大月町,90.99175933,81.32959494,89.35074599,76.74047798,90.12693501,86.51278438,92.39258386,83.97858953,78.11953137,93.37704893,96.65615802,78.24819942,97.58065408,89.52179192,90.83050259,80.40909724,69.78136421
1439,三原村,86.12488372,85.53157533,73.69458094,78.71074925,93.52344884,83.19163819,85.15618503,94.19519232,76.26897686,62.61090143,81.85144609,78.22367938,86.11542704,68.72750575,78.8792268,94.41019077,88.87419433
1440,黒潮町,90.11403793,79.99831271,67.21495171,89.83596612,81.99947582,93.73540104,87.77038948,85.31019265,83.7949712,83.91232289,85.55425947,89.25290398,92.90363194,88.35518368,82.47384155,95.40864979,95.19599528
1441,北九州市,90.56464509,84.52133638,100,80.55035279,87.30826396,97.99071419,88.01294527,86.40371752,83.23654804,96.45415929,93.98859766,94.1331694,89.24297728,88.31576535,90.33141969,90.88886577,94.66697581
1442,福岡市,89.5828153,88.38450555,89.26826739,94.13526406,94.28917134,87.98850809,89.38070262,69.65158296,84.97520659,97.04230553,89.64007365,91.17064667,85.47807111,85.41272519,86.57418145,83.65656879,93.6600747
1443,大牟田市,83.92228448,78.21785303,100,80.04442491,91.21640958,83.59826492,95.92273605,84.67945616,86.21300122,72.28610337,95.31563254,79.31981772,86.25788546,84.09920022,100,86.07788499,90.63649368
1444,久留米市,83.23916801,92.5444722,95.78420208,86.64437446,84.30441882,100,95.55847164,89.32866188,92.39841513,100,98.37546725,89.26855034,89.6162965,85.44667394,88.26501338,91.43081794,93.76345087
1445,直方市,94.20854639,79.79713166,93.00870451,64.16513456,90.16747914,73.40089812,93.44381149,72.19582891,80.62815484,96.4280878,92.60398702,83.94174512,77.10683713,70.51650374,88.47092349,92.32519872,90.07841227
1446,飯塚市,91.44195967,86.00776452,85.80215828,76.14571357,84.55444586,100,85.05947385,98.54063223,86.3047865,95.55922947,88.17030795,77.18787158,87.63148457,83.06879107,100,86.71000746,100
1447,田川市,92.53064826,76.00821889,85.96165202,87.09957908,97.87171648,97.85705303,93.4560853,92.99435041,78.6179688,92.73466785,86.21414502,90.52996278,87.22128975,81.35100072,85.61480684,89.7749063,100
1448,柳川市,80.01697679,85.29593087,86.36530578,79.98786453,84.14338329,85.37728938,88.67924862,87.98123764,82.08772667,100,96.56517235,83.47793419,91.1818696,87.51636997,81.28508413,91.58485904,89.96798435
1449,八女市,88.4484121,85.1087597,82.89456745,79.4085091,85.92482339,92.30464739,92.54681395,78.11377151,78.84381093,98.182574,91.79513585,82.4670332,100,78.13905516,88.91610396,93.3276951,88.70121025
1450,筑後市,91.12118148,88.36035301,91.04656925,84.41205558,92.3674505,79.18290012,93.23987662,88.18779002,86.24993758,96.9797978,92.86788609,81.62846492,92.91090201,82.12105657,88.35717466,93.23560296,90.52326244
1451,大川市,84.22292345,87.27834606,95.23330239,85.38699031,85.79011923,74.45271134,87.7032746,87.90712268,86.03164474,95.16820789,84.35734493,79.04596913,80.83727787,82.7435085,88.33256942,87.92715717,90.19982276
1452,行橋市,88.63382745,83.87182138,90.78133358,73.72911934,89.51999028,70.31864971,92.21912987,83.19694912,74.72905815,94.6354821,91.54012839,91.67025155,81.67144968,76.06797209,81.93210838,91.026546,100
1453,豊前市,99.06066269,86.58090484,75.60590581,88.06313756,84.57286896,84.64376301,91.80489841,77.89530046,80.39616265,93.18457088,87.49629959,81.79477663,89.3680141,82.73673234,91.10876791,85.56064168,95.18837235
1454,中間市,96.70096148,83.93997253,89.02703276,76.17939668,82.53622472,74.06361675,90.54084769,69.39107418,75.50852334,79.7818807,95.45506126,88.16008201,83.15014057,77.25083123,94.3637336,86.35578717,90.25064971
1455,小郡市,91.32651049,90.17790616,100,89.04891805,82.73057864,82.85707009,92.4156269,81.75403325,88.69795128,94.57638568,100,97.6233045,100,80.32836742,93.54758954,91.32293295,92.20164146
1456,筑紫野市,79.10278813,89.07950815,98.15363367,86.11576911,82.00629456,95.96674774,90.11825823,91.30766503,82.72006388,94.35721534,98.47095566,93.29104142,97.03900137,89.27057457,94.50546246,86.47434257,93.81524801
1457,春日市,83.64791582,82.77789507,77.59429926,86.66564169,87.26723852,88.58062887,89.97843741,85.43680851,84.802433,91.99387249,91.72769831,78.93187932,79.46264622,72.78904079,84.60027891,82.35555817,92.51558927
1458,大野城市,89.48884271,85.3449181,86.57407041,86.019142,88.00234398,84.61296148,90.84748765,80.63585895,78.49156832,100,94.65639751,75.24087293,88.78439905,79.82858575,85.89550443,84.55269416,92.42765393
1459,宗像市,82.85982232,88.72683014,97.61640622,77.93778628,81.445196,100,87.66251846,85.70728369,85.46300021,90.5391112,99.28595967,81.55974012,88.52077934,76.81416877,96.67787459,82.95472966,89.36808949
1460,太宰府市,82.04608151,87.0287067,94.08695179,87.43491032,78.66662962,82.42887035,89.39495274,74.96754383,75.45114521,92.22337126,95.1673191,80.2124495,87.1611403,80.03261772,86.23544356,90.86015068,82.92813229
1461,古賀市,91.87353455,90.14511458,95.2585931,85.7750542,91.70334926,96.0445278,92.60822044,87.67494636,86.80754467,91.44991341,99.03215605,83.44728616,90.35043775,77.35426417,92.67120005,82.92236723,93.97241139
1462,福津市,72.46265448,87.36661312,91.73231487,88.35207708,82.33990369,96.55763176,89.43765617,83.8951292,75.33695702,90.09028003,89.85460106,92.24674298,90.86217302,85.08486843,97.26090593,82.43548433,87.11885794
1463,うきは市,94.27776587,84.08050744,93.28711538,88.43299032,86.27934915,95.17476707,96.1203266,89.32658517,90.72359457,85.38450164,88.94399663,72.1171289,84.88088046,76.54296494,100,87.06730568,91.82445803
1464,宮若市,95.88565374,74.2178243,88.43269399,59.57580648,87.59430699,69.13797811,80.6055044,79.05576176,72.77307105,88.54784463,91.2468863,79.56083462,80.02901729,78.96096796,89.03841398,70.4040496,75.91368628
1465,嘉麻市,88.2280922,77.24947253,83.09402314,86.90785838,85.2761368,76.80788622,89.4043433,80.24479385,74.56036085,92.10209815,77.17094323,89.99152667,82.94963077,79.61595118,91.47790042,91.67313794,91.12712186
1466,朝倉市,95.71402996,81.61315562,79.55579895,84.34321434,93.3985203,91.3215678,88.36853446,83.0793244,96.17301606,98.10595859,100,84.73093931,100,75.73022386,99.99659365,87.37086481,86.2826677
1467,みやま市,82.50403225,83.46987541,97.64895844,84.33854474,84.24330694,65.55517093,91.08970966,84.2660965,83.32696272,88.60086424,97.00055741,67.88421732,75.93331618,86.70116811,77.75434818,93.8753195,78.81615281
1468,糸島市,87.41549081,88.04363267,89.32382197,84.56795449,79.12151585,94.62587363,92.28358548,85.7258006,90.09118653,87.8928005,100,78.27289008,100,93.69847562,93.68723297,83.57920384,84.89941648
1469,那珂川市,80.53659315,97.27650251,76.63632028,79.64257453,85.60587074,90.61374301,86.496931,72.34928174,65.17983678,98.55260969,87.01926439,82.9110981,86.73559088,86.76459413,86.08397114,76.99653694,91.50651943
1470,宇美町,93.90948925,79.30718831,84.10156114,77.9035262,88.78568955,92.95262032,92.29401043,79.30646378,77.10384114,93.52304062,83.17988745,75.00592231,88.37448938,74.50993002,98.25929013,96.51077072,95.00335655
1471,篠栗町,89.454551,88.66278611,74.09121329,83.58617273,80.50806559,88.46007699,89.63416162,95.38704925,78.70548804,99.02345343,95.21700232,91.25988691,81.51842917,77.85767578,99.78163185,84.37561565,93.11574919
1472,志免町,76.28827476,86.60943056,93.49839983,80.71615229,88.87406917,94.07428065,96.19553259,86.94747703,83.13374006,100,87.16336363,83.18059462,94.93435323,71.56467097,95.23946064,85.47947328,100
1473,須恵町,100,71.60755506,78.52156096,79.46233559,93.96929072,91.32827446,93.6440149,84.28261652,80.35985176,96.03178347,88.15389089,79.9272537,80.24869341,75.37624225,100,77.62980405,95.57286077
1474,新宮町,89.67475518,80.82777288,82.20727635,65.01272383,88.67719869,100,89.81335257,80.36877402,85.73209978,87.77925606,94.66014218,96.36772004,87.21557897,84.59786964,93.93077794,95.79364653,90.97701231
1475,久山町,96.5937864,83.54289654,92.91020556,73.75897104,83.17335893,76.23334539,90.18867675,73.03356562,67.17802105,81.42828191,76.896498,89.57939075,87.46204708,63.83811218,88.45838156,78.61809934,81.06515152
1476,粕屋町,88.05083695,87.73475056,84.507576,80.5147321,79.04297536,97.88285753,88.84933293,86.25747387,77.2717502,93.64079587,89.59910527,89.01233719,93.02141164,71.13043521,88.36621695,82.10883346,85.99799296
1477,芦屋町,77.38739791,83.33146317,77.54351509,74.21195438,81.81340634,79.81329791,86.47013684,80.43563274,87.0274688,76.05962806,67.32333438,92.8858572,76.74293923,66.04650655,75.18317395,82.5128373,90.95119631
1478,水巻町,90.42111205,77.74007753,89.28858947,84.55248226,80.94668767,80.98822119,92.77658054,73.03414562,81.81496932,77.32282571,81.16076457,77.71357158,79.40528713,81.89971141,83.39958061,83.9164377,95.94246242
1479,岡垣町,94.44205767,88.4380399,78.95622625,83.03559321,86.43459764,84.10818556,91.79635073,86.28737658,70.34689441,81.28721587,87.56383881,82.01170921,80.75953717,75.2809355,88.010014,93.67275521,78.13925546
1480,遠賀町,91.26731581,89.27415883,89.36889023,72.71008297,89.25756107,85.71199218,96.03061108,84.50958299,73.36357138,89.04509125,81.6647152,80.87667259,86.3609621,82.56958957,82.64055087,92.06843318,91.79855739
1481,小竹町,82.95195188,68.80143494,92.25297389,76.90462777,83.84825904,68.21117287,84.51139203,62.67708273,77.65151838,66.43344557,85.80977721,78.84039648,88.43885449,74.85166362,89.75140369,98.30235207,97.5106468
1482,鞍手町,74.57513172,82.65836248,95.24904897,91.45677741,85.33632179,100,94.44165639,82.22317399,81.02213462,89.35817248,93.24503157,90.22086699,79.94286899,83.46863568,68.14707023,72.04595171,92.57082109
1483,桂川町,80.47347428,77.684124,69.23324324,77.66815085,91.94627102,73.89995443,85.01271203,78.66146153,88.99671338,93.27158891,86.35094961,96.98390659,86.62177341,79.16624048,93.33746859,93.60582117,100
1484,筑前町,98.4179214,84.40802256,71.83069706,76.06571059,83.0650481,89.44208994,87.00570967,69.82976222,88.98880859,87.99694525,94.7842623,77.72797121,92.43124833,77.22434472,100,91.08084444,81.58652842
1485,東峰村,78.38324235,78.34713868,77.59989563,84.6992963,79.93985183,93.11758339,92.03775066,99.23716247,80.0204985,96.46829697,90.32820119,76.4416986,99.12073486,84.20804895,100,100,99.44835568
1486,大刀洗町,70.78448124,79.29881558,86.51031383,78.64486619,83.02162835,84.19520663,91.99684713,88.75757276,79.329008,89.35963502,87.57628408,88.50436595,83.97428598,90.4297143,93.03579903,88.59256182,89.49866139
1487,大木町,87.88206604,81.90442156,84.58630929,81.09466562,85.63557911,86.64086813,86.1388156,81.04319402,66.69713009,88.77897613,71.81260663,66.35926407,96.00928458,84.86160058,74.14976794,68.24560812,83.607333
1488,香春町,96.4124874,89.5462255,76.83811561,92.76562694,93.77826747,73.07357304,90.97474805,79.21897429,76.49733864,76.62952232,64.33659343,81.98793362,82.71223678,87.91541416,75.31836799,91.38165524,92.64932047
1489,添田町,89.49132577,81.47392564,74.51971724,82.94845456,88.56887013,66.8523769,84.20639665,86.90389775,79.52121968,100,73.68579593,66.631082,73.97961899,80.41092768,90.96019246,77.28753503,98.47868579
1490,糸田町,85.73844561,81.63354627,74.87774596,77.10324747,82.56246594,64.90386406,86.89678628,88.38210867,85.22889784,87.73938298,73.59759391,76.23614405,80.25038592,83.84176887,95.54656822,89.68290171,98.70639898
1491,大任町,90.61156151,69.15025397,93.81113099,73.7091518,91.50498184,35.64352757,87.33169925,98.33554253,79.18404536,83.55616249,63.78475868,72.17074312,89.88039878,84.40112331,49.85108889,100,90.66293397
1492,赤村,81.24153874,88.73312825,73.80484109,68.35273953,88.92774456,62.93635435,86.70859812,74.40419691,62.41764117,99.17948438,66.75834509,57.57898717,63.15674705,81.54639679,83.82428773,75.26014736,82.79948414
1493,福智町,80.08148258,84.16285771,90.68918681,82.52499596,93.82795189,68.43613344,94.66917702,92.74043111,88.12499235,94.99738424,85.14559931,88.13262997,84.1879152,80.55470455,84.21212495,88.46954471,97.54313308
1494,苅田町,91.67280797,87.23764192,86.90138792,71.40513833,85.75017571,85.272877,79.13010067,81.91882168,85.12282736,76.7229801,92.54967443,91.45019419,79.74595628,79.14617776,85.20697175,86.28024352,93.28065995
1495,みやこ町,93.55555014,77.68853116,80.15611355,88.00825889,81.39296642,74.37620845,94.52188571,74.32963866,80.37321595,92.6866326,72.59352843,78.03714442,86.16803374,87.78176731,89.64156305,92.7259417,85.74893943
1496,吉富町,79.37144691,81.11464204,84.40423018,79.61509397,82.53409291,60.17601812,88.65788579,76.38617261,73.93376106,84.35105735,75.89430425,68.72472199,86.28206273,74.47881031,82.20002595,84.325663,81.46295274
1497,上毛町,85.84643102,83.78888787,92.42227515,84.44170517,84.0840576,68.07629996,86.76714919,70.87139789,68.92318829,71.78512354,66.11164281,63.80679002,73.15497074,82.39453969,84.18866665,92.79159146,69.18337844
1498,築上町,82.62038254,87.05657173,87.8198273,80.72672739,72.28926367,83.92650795,89.7760409,82.00643943,84.4171512,89.29839165,95.3705273,76.11670999,83.40746101,84.21583586,81.2511073,89.05274905,85.92118368
1499,佐賀市,90.78736709,84.58629963,91.63831407,83.34688716,98.24474616,100,93.37212568,85.84495484,94.12547907,94.27584379,93.11798756,89.91087852,92.05210278,88.34650184,97.36813041,98.69570812,100
1500,唐津市,88.48891804,90.51636529,84.80853934,92.83096348,91.74945454,89.62932664,92.78175449,84.20902793,82.64860195,94.33291157,95.00426374,75.405037,92.22426025,89.23764092,86.28419443,86.88934314,83.12765803
1501,鳥栖市,92.51076834,90.86803951,94.92969178,86.07678542,79.55771285,89.56615994,90.74362186,96.04058901,99.8468173,95.19539169,95.0029703,87.78179911,93.95997351,78.47467257,97.90099103,89.22511992,93.17287997
1502,多久市,93.60097133,87.64562627,90.65951791,87.85939351,89.76842847,84.28852957,93.71720631,88.39802726,80.64145781,94.33420488,98.34366856,95.3403176,98.21116918,94.34870298,95.20974201,93.69395169,100
1503,伊万里市,96.47263757,90.0802367,93.31457063,93.49761657,93.55555427,90.94897224,94.68044522,98.9503776,77.86816809,94.16379102,90.92569913,81.07344217,92.03913357,90.30434173,94.42787878,86.19178231,92.94892225
1504,武雄市,92.59294993,75.31818172,91.68074304,91.54056824,85.15072813,90.04466288,93.76405508,92.75407819,77.95067882,94.14942772,98.16305053,79.04887066,95.07115906,76.37520848,99.54345435,96.12134165,93.10213662
1505,鹿島市,93.27598004,84.02094007,87.34232954,90.93613365,90.87314995,94.93624437,92.13612693,82.65078851,91.47281812,100,96.50427135,84.14630007,90.30716887,90.06927682,100,94.17603906,86.4284153
1506,小城市,89.48751481,89.41922269,85.38923639,83.75099117,91.63295274,94.56260946,93.61557642,85.08767917,95.75695835,90.14057882,87.8587077,83.768659,89.48205349,81.70407593,96.65038926,91.65959824,88.04149101
1507,嬉野市,83.01161691,91.18162773,87.76060137,82.59545665,89.5544316,90.01356988,89.81714088,91.1128006,86.65246203,90.30171491,88.86836131,78.3939636,92.84651069,81.11462252,94.54577573,90.92463217,78.54476086
1508,神埼市,85.62386585,79.5511677,88.01046526,71.17343358,93.6588658,97.81215578,94.74878726,86.02714543,83.30002165,86.55549653,85.507537,73.94029447,98.10530591,69.18472738,94.64792982,96.54706722,92.11253589
1509,吉野ヶ里町,85.06740791,79.41227899,73.22702481,85.47012972,96.49649631,79.44156908,85.50282495,88.60306095,78.42691042,80.9012539,84.15113637,78.34647148,79.35512046,76.47085353,86.95570322,79.88403043,81.40091585
1510,基山町,90.00933678,85.40311169,71.97640603,75.60958685,86.42386951,83.93782728,92.68042308,87.26872642,78.71082322,80.86122849,88.9707362,82.79872038,91.7972658,89.61609615,87.33651463,76.90531072,83.20067954
